label,label_name,channel,region_idx,n_samples,mean,std,range,ssim,participant,session,experiment
1,Up,2,18,86,0.4400058333981489,0.19974599195361142,0.9478260869565217,0.11270242591186648,0,2,3
2,Down,0,1,69,0.4078262869255266,0.19045627612896007,0.9641255605381166,0.10343032095721466,0,2,3
2,Down,1,1,69,0.4104566419655933,0.17882282377285424,0.8941176470588236,0.1215942071537715,0,2,3
2,Down,2,1,69,0.4374155397217779,0.1918438075866777,0.9434782608695652,0.15759486857063218,0,2,3
2,Down,0,2,70,0.4070709111516287,0.19485833092889612,0.9461883408071748,0.11110479967497859,0,2,3
2,Down,1,2,70,0.4009648782589959,0.1731209699000002,0.9372549019607843,0.14850867093307016,0,2,3
2,Down,2,2,70,0.43774820831342565,0.197921936847066,0.9434782608695652,0.11243070862995855,0,2,3
2,Down,0,3,69,0.4036884282936145,0.1931697010459033,0.9730941704035875,0.09729144716287644,0,2,3
2,Down,1,3,69,0.39943734015345267,0.17026028016494016,0.9137254901960784,0.1440675133443366,0,2,3
2,Down,2,3,69,0.43576171780330575,0.19505756351752152,0.9434782608695652,0.12172432208344089,0,2,3
2,Down,0,4,66,0.4051386580534563,0.19239492772641145,0.9596412556053812,0.08709306515332106,0,2,3
2,Down,1,4,66,0.4049568078979843,0.16916944452621804,0.8980392156862745,0.12751207876038748,0,2,3
2,Down,2,4,66,0.4391856694030607,0.19427019788303268,0.9478260869565217,0.10059614617377657,0,2,3
2,Down,0,5,66,0.41534646220744875,0.19365357873463096,0.9596412556053812,0.11199291004852314,0,2,3
2,Down,1,5,66,0.40227204168380637,0.16569724734791608,0.9176470588235294,0.1291373872439905,0,2,3
2,Down,2,5,66,0.4368090605047127,0.1928094391290643,0.9391304347826087,0.11231739644134936,0,2,3
2,Down,0,6,67,0.4137103375842416,0.19201537315479061,0.9551569506726457,0.10844775324810753,0,2,3
2,Down,1,6,67,0.40360054928975037,0.1669792046478977,0.9254901960784314,0.13105391519633228,0,2,3
2,Down,2,6,67,0.4439469874706734,0.19355610701279,0.9347826086956522,0.09380112203005903,0,2,3
2,Down,0,7,69,0.4073223650334199,0.19329331113709092,0.9641255605381166,0.114613584837098,0,2,3
2,Down,1,7,69,0.3998290598290598,0.16733209217324796,0.9215686274509803,0.10830331102620214,0,2,3
2,Down,2,7,69,0.43880034898938497,0.19290487256853536,0.9304347826086956,0.10952712819249114,0,2,3
2,Down,0,8,68,0.4069374835135848,0.19645513018976038,0.9910313901345291,0.13313268511338738,0,2,3
2,Down,1,8,68,0.4012971342383107,0.16816632002598644,0.9098039215686274,0.11290884486591546,0,2,3
2,Down,2,8,68,0.43561626991933894,0.19820713570817472,0.9304347826086956,0.12096938641934656,0,2,3
2,Down,0,9,73,0.40378968657118425,0.19497519299726906,0.9955156950672646,0.11031430367579066,0,2,3
2,Down,1,9,73,0.40213392838695017,0.16431646275950632,0.9215686274509803,0.10057686225357877,0,2,3
2,Down,2,9,73,0.4340784349658679,0.19526868475007766,0.9304347826086956,0.10860232523307228,0,2,3
2,Down,0,10,66,0.40275016463357266,0.19085660452866063,0.9417040358744395,0.1145286056177351,0,2,3
2,Down,1,10,66,0.4051825951825952,0.16569650562046181,0.9098039215686274,0.10674383167318541,0,2,3
2,Down,2,10,66,0.43522549913854264,0.19228083614524907,0.9347826086956522,0.13093075882907992,0,2,3
2,Down,0,11,73,0.4119540512316481,0.19691650938202857,0.9372197309417041,0.11418870678989167,0,2,3
2,Down,1,11,73,0.4055335854046571,0.17300149467636683,0.9058823529411765,0.13174611983090723,0,2,3
2,Down,2,11,73,0.42633802171622304,0.19392218545399156,0.9478260869565217,0.1571518308468755,0,2,3
2,Down,0,12,74,0.41303105451087513,0.19969489167745982,0.9775784753363229,0.11483021648795423,0,2,3
2,Down,1,12,74,0.40312624842036604,0.17302121364618628,0.9098039215686274,0.1446759106444451,0,2,3
2,Down,2,12,74,0.4336305703697008,0.193742057394412,0.9347826086956522,0.14006910010041854,0,2,3
2,Down,0,13,79,0.41247876832255553,0.19809858584552295,0.9865470852017937,0.12031677228263128,0,2,3
2,Down,1,13,79,0.40453901521660274,0.1744263220908188,0.9137254901960784,0.15980501743007272,0,2,3
2,Down,2,13,79,0.44260784894797,0.18995087753847695,0.9304347826086956,0.11620937244775274,0,2,3
2,Down,0,14,79,0.4131948598600128,0.19720861942196294,0.9596412556053812,0.11030813067397015,0,2,3
2,Down,1,14,79,0.4106856062775646,0.17216769010865204,0.9058823529411765,0.16144832862370212,0,2,3
2,Down,2,14,79,0.4483192921552856,0.189637773657331,0.9173913043478261,0.11435475782825451,0,2,3
2,Down,0,15,79,0.4098427655105864,0.19117119195528753,0.9282511210762332,0.11426046918812832,0,2,3
2,Down,1,15,79,0.4142944422170037,0.18000561791600728,0.9058823529411765,0.12618784664344795,0,2,3
2,Down,2,15,79,0.4463223402904195,0.2030174916589336,0.9347826086956522,0.09822919619678443,0,2,3
2,Down,0,16,84,0.4179934788679183,0.20040062065367262,1.0,0.12273751563690183,0,2,3
2,Down,1,16,84,0.4085089420383538,0.18046683493502752,0.9137254901960784,0.16647574968633594,0,2,3
2,Down,2,16,84,0.4343458353240962,0.1975090119031871,0.9434782608695652,0.10853248894209253,0,2,3
2,Down,0,17,81,0.40243719630864627,0.19559801413579359,0.9327354260089686,0.13058085480960116,0,2,3
2,Down,1,17,81,0.401380928439752,0.18248045510211272,0.9058823529411765,0.13827944396753797,0,2,3
2,Down,2,17,81,0.4400966183574879,0.19586552635023283,0.9347826086956522,0.12552362489479382,0,2,3
2,Down,0,18,74,0.40403354371964234,0.1949388816276247,0.9461883408071748,0.12142443649812823,0,2,3
2,Down,1,18,74,0.4149521014226897,0.17713104491225298,0.9098039215686274,0.13641641466239576,0,2,3
2,Down,2,18,74,0.4377704962487571,0.19559859374279065,0.9347826086956522,0.1181679167868866,0,2,3
3,Left,0,0,75,0.4100287455444406,0.18485862607464115,0.9237668161434978,0.08857559334156585,0,2,3
3,Left,1,0,75,0.4013518350930116,0.16419596136988773,0.9058823529411765,0.16211739783562162,0,2,3
3,Left,2,0,75,0.4228490523968785,0.18791806659743732,0.9521739130434783,0.08153520694792611,0,2,3
3,Left,0,1,76,0.4269330622174616,0.1937285039572169,0.9147982062780269,0.1073039305330618,0,2,3
3,Left,1,1,76,0.40423553226958797,0.16129088425651084,0.9333333333333333,0.15646010923407294,0,2,3
3,Left,2,1,76,0.4259919028340081,0.19079372932713684,0.9521739130434783,0.10642499612524814,0,2,3
3,Left,0,2,74,0.4235449316166805,0.18826520702120483,0.9282511210762332,0.08832074635083087,0,2,3
3,Left,1,2,74,0.39805919041213156,0.1665400068343249,0.9333333333333333,0.1562574417998956,0,2,3
3,Left,2,2,74,0.42650140106661844,0.1879841467499798,0.9478260869565217,0.14277769865801573,0,2,3
3,Left,0,3,75,0.4286567781993791,0.19240579864964197,0.9372197309417041,0.100007789686948,0,2,3
3,Left,1,3,75,0.39912921065862245,0.16415250599242,0.9333333333333333,0.17942967754468345,0,2,3
3,Left,2,3,75,0.4286581939799331,0.19138529794504142,0.9391304347826087,0.14474833791303832,0,2,3
3,Left,0,4,71,0.43254692001612993,0.19808749732134612,0.9596412556053812,0.12124640018004765,0,2,3
3,Left,1,4,71,0.4024655322584072,0.16612471398462875,0.9333333333333333,0.16237603272080897,0,2,3
3,Left,2,4,71,0.4294281407508597,0.19360715289190414,0.9347826086956522,0.10890522406505002,0,2,3
3,Left,0,5,71,0.43219225667908795,0.19100924822601112,0.9596412556053812,0.11604347793977428,0,2,3
3,Left,1,5,71,0.40134132092707075,0.16315561931680314,0.9294117647058824,0.1745135547176787,0,2,3
3,Left,2,5,71,0.4292105139196382,0.1903370405921752,0.9304347826086956,0.1425832209188099,0,2,3
3,Left,0,6,76,0.4331203137197945,0.19728087857407328,0.9417040358744395,0.1153154850178277,0,2,3
3,Left,1,6,76,0.3961169326030007,0.16585519899373866,0.9333333333333333,0.1534478279785655,0,2,3
3,Left,2,6,76,0.4246607111424045,0.1922757011882121,0.9347826086956522,0.12089748359763265,0,2,3
3,Left,0,7,74,0.42924400771934396,0.19816004100693346,0.9730941704035875,0.11500703949519353,0,2,3
3,Left,1,7,74,0.4013040642452407,0.16401581935147158,0.9333333333333333,0.15817185174089043,0,2,3
3,Left,2,7,74,0.42354243875983005,0.18944909265223414,0.9478260869565217,0.10584127317443275,0,2,3
3,Left,0,8,71,0.43030136666844804,0.20281924084797381,0.9461883408071748,0.10537927778121252,0,2,3
3,Left,1,8,71,0.39631550995262677,0.16515735908917722,0.9294117647058824,0.14184469586852355,0,2,3
3,Left,2,8,71,0.4269659428140751,0.18861318866014415,0.9478260869565217,0.1261811601767163,0,2,3
3,Left,0,9,73,0.43404386018797225,0.20005082838587818,0.9506726457399103,0.11754428692381523,0,2,3
3,Left,1,9,73,0.3984545135230067,0.16632256866901068,0.9294117647058824,0.1600526119283813,0,2,3
3,Left,2,9,73,0.43414715719063546,0.1922608932321399,0.9434782608695652,0.11557214397852959,0,2,3
3,Left,0,10,78,0.4219001247114389,0.18890590923665085,0.905829596412556,0.09599590706344929,0,2,3
3,Left,1,10,78,0.39989789998839775,0.17543880744789164,0.9176470588235294,0.14025016355516623,0,2,3
3,Left,2,10,78,0.41423034045107626,0.1845413630023786,0.9478260869565217,0.09705278925834482,0,2,3
3,Left,0,11,79,0.42747127992629497,0.19060615366985226,0.9147982062780269,0.12061202270382668,0,2,3
3,Left,1,11,79,0.40708058880806464,0.17307331770905077,0.9137254901960784,0.15923302297466904,0,2,3
3,Left,2,11,79,0.43525591634562466,0.19083008810157576,0.9304347826086956,0.1153069278535316,0,2,3
3,Left,0,12,74,0.4291750184126866,0.19498426069918218,0.9327354260089686,0.09603035593238121,0,2,3
3,Left,1,12,74,0.4079646161999103,0.1718563089207955,0.9019607843137255,0.1395310794072019,0,2,3
3,Left,2,12,74,0.4270509807466329,0.1864921217944873,0.908695652173913,0.09481949189441531,0,2,3
3,Left,0,13,79,0.4174625907667855,0.18734386361018537,0.9192825112107623,0.10358557850205886,0,2,3
3,Left,1,13,79,0.4049636290738301,0.17652565825153818,0.9176470588235294,0.1543339338569945,0,2,3
3,Left,2,13,79,0.43106134371957155,0.19100664744517215,0.9173913043478261,0.0988892393120904,0,2,3
3,Left,0,14,79,0.4121840355251265,0.18613886248215136,0.9417040358744395,0.10201022972238732,0,2,3
3,Left,1,14,79,0.4052897264066289,0.18005982216432312,0.9137254901960784,0.15810867417036045,0,2,3
3,Left,2,14,79,0.43164048939502986,0.19483634910978845,0.9347826086956522,0.0994471754881522,0,2,3
3,Left,0,15,81,0.41566057261124534,0.195532407776914,0.9417040358744395,0.08382144222147168,0,2,3
3,Left,1,15,81,0.4078286129266522,0.18339368203412845,0.9137254901960784,0.170276621332028,0,2,3
3,Left,2,15,81,0.426404062925802,0.19585801956825172,0.9434782608695652,0.10702086424370723,0,2,3
3,Left,0,16,81,0.396178758959028,0.19201851407368684,0.9237668161434978,0.11037698165692522,0,2,3
3,Left,1,16,81,0.4068603243766643,0.1763932638857314,0.9058823529411765,0.17805183103609026,0,2,3
3,Left,2,16,81,0.43237994962632637,0.19933972296328353,0.9391304347826087,0.11839566961461745,0,2,3
4,Right,0,0,67,0.42455607440548204,0.1925507298041642,0.9865470852017937,0.1328110841199197,0,2,3
4,Right,1,0,67,0.41662952207289344,0.1739655620716953,0.9686274509803922,0.15690513393731195,0,2,3
4,Right,2,0,67,0.449674537013927,0.20054146314651075,0.9739130434782609,0.0794446849376479,0,2,3
4,Right,0,1,77,0.4178014810301806,0.19253152584481298,0.9506726457399103,0.10951255817229301,0,2,3
4,Right,1,1,77,0.3981869111280877,0.18128049549037567,0.9490196078431372,0.13918181171528216,0,2,3
4,Right,2,1,77,0.4578082786778439,0.20057534265271074,0.991304347826087,0.09690525025093503,0,2,3
4,Right,0,2,69,0.42296394058920866,0.19030508516399086,0.9775784753363229,0.13486907532576586,0,2,3
4,Right,1,2,69,0.39711937394801844,0.17579291476486275,0.9294117647058824,0.11617661884821573,0,2,3
4,Right,2,2,69,0.4491149241432795,0.20124551210207461,0.9956521739130435,0.10278033735541048,0,2,3
4,Right,0,3,33,0.4177386141511702,0.19370876596671655,0.9730941704035875,0.1323505101021028,0,2,3
4,Right,1,3,33,0.3906028611910965,0.17713455683858642,0.9098039215686274,0.0750826452918746,0,2,3
4,Right,2,3,33,0.44146447755143414,0.20247884040266748,0.9565217391304348,0.1201937772910912,0,2,3
4,Right,0,4,37,0.4181702917128926,0.19586071144913472,0.9461883408071748,0.13756295392389378,0,2,3
4,Right,1,4,37,0.39486690310219724,0.17388306710049214,0.9333333333333333,0.1257644841380196,0,2,3
4,Right,2,4,37,0.44338877338877347,0.1869077351568733,0.9652173913043478,0.12702244533193274,0,2,3
4,Right,0,5,74,0.4245103157659212,0.19204524019112632,0.9596412556053812,0.1539078690818238,0,2,3
4,Right,1,5,74,0.39690432513961926,0.17377770133978682,0.9254901960784314,0.08742472888438427,0,2,3
4,Right,2,5,74,0.4350424839555274,0.2010811488225034,0.9652173913043478,0.12880927082338992,0,2,3
4,Right,0,6,70,0.4206849652589563,0.1969075197638694,0.9775784753363229,0.14936981158536564,0,2,3
4,Right,1,6,70,0.40194871794871795,0.17168707415093423,0.9176470588235294,0.105486426023005,0,2,3
4,Right,2,6,70,0.43491543239369335,0.20294951898075214,0.9652173913043478,0.11705043725600973,0,2,3
4,Right,0,7,71,0.41823018136414214,0.19541194960872427,0.9372197309417041,0.13029100743844702,0,2,3
4,Right,1,7,71,0.3963427017610945,0.1832047551887807,0.9137254901960784,0.11229123777166443,0,2,3
4,Right,2,7,71,0.44015733195157564,0.19671849271544797,0.9652173913043478,0.10171517743688749,0,2,3
4,Right,0,8,76,0.42253090902489066,0.1914244349517517,0.9506726457399103,0.12705996300695035,0,2,3
4,Right,1,8,76,0.40005834722552985,0.17298894432689488,0.9098039215686274,0.11739148295777346,0,2,3
4,Right,2,8,76,0.4538628762541806,0.18736224507091404,0.9652173913043478,0.11754722700323207,0,2,3
4,Right,0,9,73,0.42203735818208454,0.19420207494589395,0.9596412556053812,0.14600009580186482,0,2,3
4,Right,1,9,73,0.40318725593503996,0.174139460682341,0.9098039215686274,0.11912651352007009,0,2,3
4,Right,2,9,73,0.44645347505383237,0.18475194612497392,0.9521739130434783,0.1225085627167037,0,2,3
4,Right,0,10,73,0.4212279151526034,0.19553628609316115,0.9641255605381166,0.13157430367712733,0,2,3
4,Right,1,10,73,0.41282960391743634,0.17693117767683586,0.9098039215686274,0.11303231194467743,0,2,3
4,Right,2,10,73,0.4352993998259037,0.19250662372267216,0.9478260869565217,0.10802032138014091,0,2,3
4,Right,0,11,77,0.423382895131774,0.19905650668765407,0.9596412556053812,0.12229487042256763,0,2,3
4,Right,1,11,77,0.4151691445809093,0.16898327174247155,0.9176470588235294,0.12738693971206222,0,2,3
4,Right,2,11,77,0.4353207661903314,0.1888613325449118,0.9521739130434783,0.09363022786978842,0,2,3
4,Right,0,12,76,0.4232112706740982,0.19079462839062775,0.9551569506726457,0.11958201091664476,0,2,3
4,Right,1,12,76,0.41091648805271097,0.1590645991591753,0.8901960784313725,0.14606528592176235,0,2,3
4,Right,2,12,76,0.45017294490406623,0.19404408858781996,0.9347826086956522,0.08249101393946323,0,2,3
4,Right,0,13,79,0.4241597932067364,0.19197044065934807,0.9910313901345291,0.13051892209506982,0,2,3
4,Right,1,13,79,0.40575634343318634,0.16645502227852774,0.8941176470588236,0.15786015211818585,0,2,3
4,Right,2,13,79,0.462310232420304,0.19335536365036593,0.9347826086956522,0.08107387187024974,0,2,3
4,Right,0,14,77,0.41055312400603877,0.19734586322597136,0.9775784753363229,0.10157220955153559,0,2,3
4,Right,1,14,77,0.39941587823940766,0.1737529470188432,0.9019607843137255,0.12326115222804303,0,2,3
4,Right,2,14,77,0.4593380532510966,0.19599662727035136,0.9260869565217391,0.1085265443041776,0,2,3
4,Right,0,15,83,0.4215803538403355,0.19228671328022037,0.9461883408071748,0.11405880248058617,0,2,3
4,Right,1,15,83,0.40860237329408133,0.17476714971202337,0.9333333333333333,0.1983652865794821,0,2,3
4,Right,2,15,83,0.45693033001571504,0.19843906952769788,0.9391304347826087,0.07493657971273661,0,2,3
4,Right,0,16,84,0.421328783324299,0.19375122672034167,0.9955156950672646,0.13922601068056958,0,2,3
4,Right,1,16,84,0.4079268117503411,0.17431576436562135,0.9450980392156862,0.14488067776440347,0,2,3
4,Right,2,16,84,0.4402285395763656,0.19083919903463212,0.9434782608695652,0.09544006497422329,0,2,3
4,Right,0,17,42,0.4145772762364691,0.2032548722508589,0.9461883408071748,0.11738317722325257,0,2,3
4,Right,1,17,42,0.41086906557494784,0.17954322006480267,0.9215686274509803,0.14694213773319126,0,2,3
4,Right,2,17,42,0.44849100175187134,0.19603149602870432,0.9260869565217391,0.07393266604099046,0,2,3
4,Right,0,18,41,0.4117054661405531,0.19759313648517926,0.9461883408071748,0.12704919103165918,0,2,3
4,Right,1,18,41,0.40782253614391345,0.18067387342950425,0.8941176470588236,0.12811401783122447,0,2,3
4,Right,2,18,41,0.4376229708785382,0.19273331215408804,0.9391304347826087,0.0851971949386455,0,2,3
4,Right,0,19,86,0.4168261710132604,0.19581007860243377,0.9327354260089686,0.12839788978451627,0,2,3
4,Right,1,19,86,0.4124181837314532,0.17680880266694066,0.9450980392156862,0.16335224053344852,0,2,3
4,Right,2,19,86,0.4442801586684297,0.19736862428312207,0.9391304347826087,0.053773896365105434,0,2,3
0,Noise,0,0,100,0.41680301003344483,0.19143907157068665,0.9782608695652174,0.0883678713290086,0,2,4
0,Noise,1,0,100,0.40575233785822024,0.18054933709230186,0.9764705882352941,0.08225353033963395,0,2,4
0,Noise,2,0,100,0.4031623233908948,0.18327926483154555,0.9061224489795918,0.09551857462900214,0,2,4
0,Noise,0,1,10,0.40995652173913044,0.18035589483116152,0.8869565217391304,,0,2,4
0,Noise,1,1,10,0.4086184012066365,0.17304331343605095,0.8941176470588236,,0,2,4
0,Noise,2,1,10,0.40437048665620096,0.1828611897269854,0.8448979591836735,,0,2,4
0,Noise,0,2,14,0.4172312470138557,0.19025082727134413,0.9521739130434783,,0,2,4
0,Noise,1,2,14,0.42364792070674423,0.16559806323720522,0.9254901960784314,,0,2,4
0,Noise,2,2,14,0.3997600358824849,0.191311537649003,0.8530612244897959,,0,2,4
0,Noise,0,3,11,0.4243387047734874,0.19140713516397023,0.9739130434782609,,0,2,4
0,Noise,1,3,11,0.40942547648430005,0.16525520634368132,0.8901960784313725,,0,2,4
0,Noise,2,3,11,0.40063079777365496,0.1990850253419875,0.8734693877551021,,0,2,4
0,Noise,0,4,10,0.4224615384615384,0.19215893458361916,0.9608695652173913,,0,2,4
0,Noise,1,4,10,0.4076923076923077,0.1580637311460572,0.8901960784313725,,0,2,4
0,Noise,2,4,10,0.4180125588697017,0.19183603920152853,0.8693877551020408,,0,2,4
0,Noise,0,6,13,0.4216953949060972,0.19214659033573805,0.9608695652173913,,0,2,4
0,Noise,1,6,13,0.4114792899408284,0.17334242717581036,0.9137254901960784,,0,2,4
0,Noise,2,6,13,0.4190025359256128,0.18097810502658684,0.8367346938775511,,0,2,4
0,Noise,0,8,15,0.4281984392419175,0.17633742451795562,0.8869565217391304,,0,2,4
0,Noise,1,8,15,0.4284002011060834,0.16863333794943078,0.9411764705882353,,0,2,4
0,Noise,2,8,15,0.42486028257456826,0.1926712630503851,0.8448979591836735,,0,2,4
0,Noise,0,11,31,0.4344923940015104,0.179968755082186,0.991304347826087,0.07022934623425628,0,2,4
0,Noise,1,11,31,0.41521724322483333,0.17453449964160211,0.9294117647058824,0.055944986735073074,0,2,4
0,Noise,2,11,31,0.4134633108826657,0.18303071582283914,0.8530612244897959,0.0656789446584632,0,2,4
0,Noise,0,12,10,0.4152943143812709,0.18230986031772856,0.9739130434782609,,0,2,4
0,Noise,1,12,10,0.40798491704374057,0.17332846374851468,0.9411764705882353,,0,2,4
0,Noise,2,12,10,0.4113186813186814,0.18699888861253386,0.8448979591836735,,0,2,4
0,Noise,0,13,15,0.4080624303232999,0.19079248024907583,0.9739130434782609,,0,2,4
0,Noise,1,13,15,0.4178903971845148,0.17067218201805165,0.8941176470588236,,0,2,4
0,Noise,2,13,15,0.4113532182103611,0.18205449482896113,0.8530612244897959,,0,2,4
0,Noise,0,15,15,0.413041248606466,0.18921400271899746,0.9391304347826087,,0,2,4
0,Noise,1,15,15,0.4253514328808446,0.1757073951801607,0.8823529411764706,,0,2,4
0,Noise,2,15,15,0.4204228152799581,0.19504898189846595,0.9959183673469387,,0,2,4
0,Noise,0,17,10,0.4148060200668897,0.18949606614774048,0.9869565217391304,,0,2,4
0,Noise,1,17,10,0.4336862745098039,0.16941380612981533,0.9137254901960784,,0,2,4
0,Noise,2,17,10,0.40951648351648356,0.2037247147985938,0.9959183673469387,,0,2,4
0,Noise,0,18,10,0.430371237458194,0.1843482489704437,0.9478260869565217,,0,2,4
0,Noise,1,18,10,0.4103921568627451,0.18197488340602594,0.8862745098039215,,0,2,4
0,Noise,2,18,10,0.4295007849293564,0.20137223800916987,0.9673469387755103,,0,2,4
0,Noise,0,21,14,0.4194433827042523,0.17271462300813606,0.8956521739130435,,0,2,4
0,Noise,1,21,14,0.44408532643826765,0.17313566085903093,0.8941176470588236,,0,2,4
0,Noise,2,21,14,0.41753307916573223,0.18335660702187365,0.9346938775510204,,0,2,4
0,Noise,0,22,11,0.4223928245667376,0.18287911881088326,0.8826086956521739,,0,2,4
0,Noise,1,22,11,0.4374167009461127,0.1733864309101532,0.8901960784313725,,0,2,4
0,Noise,2,22,11,0.40863707720850584,0.19380222012495893,0.9428571428571428,,0,2,4
0,Noise,0,23,10,0.42127090301003345,0.1783978967216345,0.8826086956521739,,0,2,4
0,Noise,1,23,10,0.4304766214177979,0.18440038869230252,0.9215686274509803,,0,2,4
0,Noise,2,23,10,0.4171742543171114,0.19963077195261086,0.9469387755102041,,0,2,4
0,Noise,0,24,11,0.4155457585892368,0.17828768804177267,0.8739130434782608,,0,2,4
0,Noise,1,24,11,0.42963115316056494,0.1759583963479329,0.9372549019607843,,0,2,4
0,Noise,2,24,11,0.4178107606679035,0.19596982427731982,0.9346938775510204,,0,2,4
0,Noise,0,26,14,0.4237171524128046,0.1756591544186398,0.8869565217391304,,0,2,4
0,Noise,1,26,14,0.4159146735617324,0.17608950752815772,0.9333333333333333,,0,2,4
0,Noise,2,26,14,0.4040995738954922,0.20710578295024484,0.9428571428571428,,0,2,4
0,Noise,0,28,12,0.42822185061315493,0.17282084138211368,0.9,,0,2,4
0,Noise,1,28,12,0.42330819507290096,0.1732060778056853,0.9254901960784314,,0,2,4
0,Noise,2,28,12,0.4186865515436944,0.18337601528852807,0.963265306122449,,0,2,4
0,Noise,0,30,15,0.4230144927536232,0.17745195952250717,0.8565217391304348,,0,2,4
0,Noise,1,30,15,0.4254338863750628,0.17826753063035644,0.9254901960784314,,0,2,4
0,Noise,2,30,15,0.42375719518576666,0.19361711400192883,0.9591836734693877,,0,2,4
0,Noise,0,31,23,0.4257074305656536,0.18065085700976347,0.8739130434782608,0.05869955342201978,0,2,4
0,Noise,1,31,23,0.42049314709161256,0.17170470220282288,0.9176470588235294,0.0651531390211431,0,2,4
0,Noise,2,31,23,0.424840625213296,0.19625694400974972,0.9551020408163265,0.08233041761541225,0,2,4
0,Noise,0,40,14,0.4283755375059723,0.18782030630233254,0.9478260869565217,,0,2,4
0,Noise,1,40,14,0.40981254040077564,0.17070063912994615,0.9019607843137255,,0,2,4
0,Noise,2,40,14,0.4319286835613366,0.18103235999316125,0.9877551020408163,,0,2,4
0,Noise,0,44,16,0.4287604515050167,0.17662112241931519,0.8869565217391304,,0,2,4
0,Noise,1,44,16,0.41844645550527904,0.17755194017282333,0.9098039215686274,,0,2,4
0,Noise,2,44,16,0.4088697017268446,0.19852134352628875,0.9714285714285714,,0,2,4
0,Noise,0,48,21,0.41905717470934867,0.17678707462456536,0.8608695652173913,0.09466327554609831,0,2,4
0,Noise,1,48,21,0.4216160310277957,0.1804763909817389,0.8705882352941177,0.07155475200544639,0,2,4
0,Noise,2,48,21,0.4119907303580773,0.1912820671692567,0.9673469387755103,0.07144133416429894,0,2,4
0,Noise,0,57,16,0.4245422240802676,0.1765937945487065,0.8478260869565217,,0,2,4
0,Noise,1,57,16,0.4193684012066365,0.1750171258308188,0.8627450980392157,,0,2,4
0,Noise,2,57,16,0.42224882260596547,0.18622007044232336,0.9510204081632653,,0,2,4
0,Noise,0,58,16,0.44427884615384616,0.17387140169425738,0.8478260869565217,,0,2,4
0,Noise,1,58,16,0.42335218702865757,0.17747009871601288,0.8941176470588236,,0,2,4
0,Noise,2,58,16,0.42436224489795915,0.18718090498865467,0.9346938775510204,,0,2,4
0,Noise,0,59,39,0.4270997341565903,0.17432548960973437,0.9391304347826087,0.11459293128966475,0,2,4
0,Noise,1,59,39,0.43472328576400976,0.1825101742362299,0.9450980392156862,0.1042065277577789,0,2,4
0,Noise,2,59,39,0.4054139999194944,0.18752843616923148,0.9346938775510204,0.08432758679484244,0,2,4
0,Noise,0,61,10,0.43611036789297664,0.17907521644248978,0.8608695652173913,,0,2,4
0,Noise,1,61,10,0.44607541478129714,0.1745638653777557,0.9137254901960784,,0,2,4
0,Noise,2,61,10,0.40224175824175823,0.18793922612102126,0.9469387755102041,,0,2,4
0,Noise,0,62,118,0.4425250836120401,0.1746889955568038,0.9304347826086956,0.1081541279029864,0,2,4
0,Noise,1,62,118,0.4275982309481811,0.167636407044165,0.9215686274509803,0.07310366279207216,0,2,4
0,Noise,2,62,118,0.40086235798100206,0.18776955716726296,0.963265306122449,0.07787527580780179,0,2,4
1,Up,0,0,74,0.4139207267468137,0.18975361973169017,0.9739130434782609,0.12630569379070722,0,2,4
1,Up,1,0,74,0.4156838286250051,0.17306000877102085,1.0,0.07683147479700858,0,2,4
1,Up,2,0,74,0.41590139590139596,0.17791494164227561,0.8938775510204081,0.11118635671931627,0,2,4
1,Up,0,1,76,0.4182049815173386,0.1822400374602441,0.9739130434782609,0.15008676195576956,0,2,4
1,Up,1,1,76,0.41063070572358495,0.1701871705528965,0.9411764705882353,0.14465408070410427,0,2,4
1,Up,2,1,76,0.4108539205155747,0.18761297766042742,0.8816326530612245,0.1117208243612981,0,2,4
1,Up,0,2,76,0.4165036965323006,0.18789652478660349,0.9956521739130435,0.12601384507309707,0,2,4
1,Up,1,2,76,0.4058180519171231,0.16850721219907577,0.9333333333333333,0.12430539782487622,0,2,4
1,Up,2,2,76,0.41408741634305546,0.1908126025762723,0.8857142857142857,0.09959993268271562,0,2,4
1,Up,0,3,73,0.42173821413845236,0.18659874925718073,0.9869565217391304,0.12181898829977213,0,2,4
1,Up,1,3,73,0.40713899047500984,0.17063569587453736,0.9490196078431372,0.11299054889759291,0,2,4
1,Up,2,3,73,0.41894281843401215,0.1908698063786012,0.8775510204081632,0.08452174146503613,0,2,4
1,Up,0,4,80,0.4166847826086957,0.18950534370471495,0.991304347826087,0.13892685028005033,0,2,4
1,Up,1,4,80,0.42023227752639525,0.17761393613513754,0.9607843137254902,0.11976712922415615,0,2,4
1,Up,2,4,80,0.4190518053375196,0.19002243174022626,0.8857142857142857,0.08437402547163182,0,2,4
1,Up,0,5,72,0.42264028242289114,0.1839479252240157,0.9956521739130435,0.12089175500102117,0,2,4
1,Up,1,5,72,0.430503603150662,0.17197067232134447,0.984313725490196,0.10104568188771439,0,2,4
1,Up,2,5,72,0.41700723879295304,0.18489789308248214,0.8979591836734694,0.09227687807597958,0,2,4
1,Up,0,6,80,0.41908235785953174,0.18708690973341,0.9782608695652174,0.12318154914245946,0,2,4
1,Up,1,6,80,0.42189064856711916,0.1768096787141595,0.9686274509803922,0.10602123263318651,0,2,4
